t,tau,Delta,Gamma,kappa,lambda_power,beta_power,output_alignment_m,lambda_class,beta_class,lambda_rf,mean_w,q0,a1,lambda_c_U,eps_c
2.0794415416798357,0.001,0.984375,0.986875,1.0132995566814444,66.0525437133641,0.00756973118506619,0.08678986326143973,2.26634439111388,0.2206196030755309,2.239772522240142,0.9754825997627133,0.3912587756732573,0.6087412243267427,2.6000630133882665,0.9982951635349488
2.0794415416798357,0.004216965034285823,0.984375,0.986875,1.0132995566814444,65.74651678504995,0.0076049656232692565,0.08649830372475338,2.2488114162066357,0.2223396752598381,2.2224257238708116,0.9700520847564319,0.3912587756732573,0.6087412243267427,2.6000630133882665,0.9928304537331967
2.0794415416798357,0.01778279410038923,0.984375,0.986875,1.0132995566814444,64.47724975050026,0.0077546731899203036,0.08528550488053878,2.1772157444837723,0.2296511042907933,2.15159030158431,0.9479115410106602,0.3912587756732573,0.6087412243267427,2.6000630133882665,0.9701130888884723
2.0794415416798357,0.07498942093324558,0.984375,0.986875,1.0132995566814444,59.15553560520431,0.008452294360699046,0.08128650984801455,1.9019828615491472,0.2628835464861943,1.879280020520498,0.8683895191782894,0.3912587756732573,0.6087412243267427,2.6000630133882665,0.8798940288961489
2.0794415416798357,0.31622776601683794,0.984375,0.986875,1.0132995566814444,43.513552777760815,0.011490672861250328,0.06754384054005588,1.4617313825140146,0.3420601117149554,1.4437034182026278,0.6809611747767828,0.3912587756732573,0.6087412243267427,2.6000630133882665,0.5829949804180312
2.0794415416798357,1.333521432163324,0.984375,0.986875,1.0132995566814444,15.84271995771288,0.031560237215237756,0.05335160778841024,0.8968028737112405,0.5575361260059855,0.8847736879582087,0.5273221756698838,0.3912587756732573,0.6087412243267427,2.6000630133882665,0.10275825500807241
2.0794415416798357,5.623413251903491,0.984375,0.986875,1.0132995566814444,1.8501856663371214,0.2702431486186291,0.17327013188315363,0.8391092639490351,0.5958699557753524,0.8276927064910933,0.511425087099974,0.3912587756732573,0.6087412243267427,2.6000630133882665,6.805588150311502e-05
2.0794415416798357,23.71373705661655,0.984375,0.986875,1.0132995566814444,1.122569881396127,0.44540656959204705,0.9200603767848928,0.8314999318421642,0.6013229596931708,0.8201641752246382,0.5154673873801868,0.3912587756732573,0.6087412243267427,2.6000630133882665,2.6751011637958617e-18
2.0794415416798357,100.0,0.984375,0.986875,1.0132995566814444,1.1528226264039256,0.43371806603040264,0.8742500612141793,0.8551165135478874,0.5847156405920577,0.8435299806962886,0.5168685492806473,0.3912587756732573,0.6087412243267427,2.6000630133882665,7.883300969782906e-75
